market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source,condition_id,token_id,settled_side,queue_ahead,best_ask
btc-updown-5m-1773360300,1773360564,1773360300,1773360600,DOWN,0.02,70566.1,70572.71,70566.1705661,70572.71,0.00010002607891543634,9.728470702678636e-05,0.0,-0.33312020509026363,720.36,198.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xaf8fa1e65040e98f4e14ef963489995771dbab77912d7f4fc44b78fae91c9b0f,59209212827545765003013436528029160678845899226729562732230711260637972069799,UP,720.36,0.9
btc-updown-5m-1773360900,1773361131,1773360900,1773361200,DOWN,0.02,71402.12,71334.28,71402.19140211999,71334.28,0.00032463166804396035,0.00020191857342333696,0.0,-0.3878092350998755,791.7,331.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xafb5d9cbc72e9268b691939eac93720fa374071d03776bbdbb53d71b9ec9e995,19997484285494434412046859134450290935804094928888057844694139395765859115504,UP,791.7,0.9
btc-updown-5m-1773360900,1773361152,1773360900,1773361200,DOWN,0.02,71402.12,71334.28,71402.19140211999,71334.28,0.00032463166804396035,0.00020191857342333696,0.0,-0.21131561054301604,701.21,140.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xafb5d9cbc72e9268b691939eac93720fa374071d03776bbdbb53d71b9ec9e995,19997484285494434412046859134450290935804094928888057844694139395765859115504,UP,701.21,0.9
btc-updown-5m-1773360900,1773361174,1773360900,1773361200,DOWN,0.01,71402.12,71334.28,71402.19140211999,71334.28,0.00032463166804396035,0.00020191857342333696,0.0,-0.3046983188735331,9577.36,190.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xafb5d9cbc72e9268b691939eac93720fa374071d03776bbdbb53d71b9ec9e995,19997484285494434412046859134450290935804094928888057844694139395765859115504,UP,9577.36,0.9
btc-updown-5m-1773361500,1773361745,1773361500,1773361800,UP,0.02,71579.7,71482.53,71579.6284203,71482.53,0.00013795292499124142,0.0001818436948766692,0.0,-0.155733423606871,2284.38,195.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5cc7cd961e6a1083b1f150ff37b6365e352a5f23482e3a3519d0223ae49826b9,80916098536652588511085821375931295846502156247537451980749184849538963394733,DOWN,2284.38,0.9
btc-updown-5m-1773361500,1773361755,1773361500,1773361800,UP,0.01,71579.7,71482.53,71579.6284203,71482.53,0.00013795292499124142,0.0001818436948766692,0.0,-0.38067547693638853,9605.68,215.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5cc7cd961e6a1083b1f150ff37b6365e352a5f23482e3a3519d0223ae49826b9,80916098536652588511085821375931295846502156247537451980749184849538963394733,DOWN,9605.68,0.9
btc-updown-5m-1773361500,1773361765,1773361500,1773361800,UP,0.02,71579.7,71482.53,71579.6284203,71482.53,0.00013795292499124142,0.0001818436948766692,0.0,-0.5281100868544373,50.0,215.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5cc7cd961e6a1083b1f150ff37b6365e352a5f23482e3a3519d0223ae49826b9,80916098536652588511085821375931295846502156247537451980749184849538963394733,DOWN,50.0,0.9
btc-updown-5m-1773361500,1773361777,1773361500,1773361800,UP,0.02,71579.7,71482.53,71579.6284203,71482.53,0.00013795292499124142,0.0001818436948766692,0.0,-0.8998461086139445,215.45,224.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5cc7cd961e6a1083b1f150ff37b6365e352a5f23482e3a3519d0223ae49826b9,80916098536652588511085821375931295846502156247537451980749184849538963394733,DOWN,215.45,0.9
btc-updown-5m-1773362100,1773362326,1773362100,1773362400,UP,0.02,71889.2,71735.05,71889.1281108,71735.05,4.992889319299469e-05,0.00018700706468283013,0.0,-0.011563580766238358,4600.76,352.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x85f9ad6549fe32472d03cbae4b8f72865d9b8ded0caad1ebb4946e39979d0496,40109732980446394565654360432918493094802147880825934122830005181986437004606,DOWN,4600.76,0.9
btc-updown-5m-1773362100,1773362336,1773362100,1773362400,UP,0.02,71889.2,71735.05,71889.1281108,71735.05,4.992889319299469e-05,0.00018700706468283013,0.0,-0.3630838930089288,230.37,352.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x85f9ad6549fe32472d03cbae4b8f72865d9b8ded0caad1ebb4946e39979d0496,40109732980446394565654360432918493094802147880825934122830005181986437004606,DOWN,230.37,0.9
btc-updown-5m-1773362400,1773362589,1773362400,1773362700,UP,0.02,71726.42,71517.94,71726.34827357999,71517.94,0.00011401026740115665,0.00018487206378500334,0.0,-0.0710429526140193,2548.55,352.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xed7d6c6126c11bc3346ecd9e42bc2769a3168bba8a8d60ef4a6a315d4862f491,94088059923138241103831428388667236050880223228757033837312575460120696496264,DOWN,2548.55,0.9
btc-updown-5m-1773362400,1773362618,1773362400,1773362700,UP,0.01,71726.42,71517.94,71726.34827357999,71517.94,0.00011401026740115665,0.00018487206378500334,0.0,-0.8768315112092379,1152.75,372.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xed7d6c6126c11bc3346ecd9e42bc2769a3168bba8a8d60ef4a6a315d4862f491,94088059923138241103831428388667236050880223228757033837312575460120696496264,DOWN,1152.75,0.9
btc-updown-5m-1773363300,1773363551,1773363300,1773363600,DOWN,0.02,71331.21,71475.61,71331.28133121,71475.61,6.56000158631412e-05,0.00016592526902922499,0.0,-0.39015874610670154,1209.4,181.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x11062857c3a0e68efe97ec1c31cb1328833ad8a674b699bed0bc0885f452be9f,43056493721267135204449788423111148797895397897561609681469815457973682438790,UP,1209.4,0.9
btc-updown-5m-1773363600,1773363829,1773363600,1773363900,DOWN,0.01,71475.61,71580.0,71475.68147560999,71580.0,0.00013429150930567888,0.00016517911334162607,0.0,-0.3885520983869454,7945.9,348.99,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa76b3ddde78429c508c64e96c00ef22e91aab88d1f1572b7b8648f1f130bee8a,68804384318784956852573211141731904366891865254592795047196226969521504570161,UP,7945.9,0.9
btc-updown-5m-1773363600,1773363850,1773363600,1773363900,DOWN,0.02,71475.61,71539.76,71475.68147560999,71539.76,0.00015113723964917212,0.0001643516378821009,0.0,-0.35030648370576045,1776.45,186.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa76b3ddde78429c508c64e96c00ef22e91aab88d1f1572b7b8648f1f130bee8a,68804384318784956852573211141731904366891865254592795047196226969521504570161,UP,1776.45,0.9
btc-updown-5m-1773363600,1773363881,1773363600,1773363900,DOWN,0.02,71475.61,71539.76,71475.68147560999,71539.76,0.00015113723964917212,0.0001643516378821009,0.0,-0.3685823392965703,1121.66,186.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa76b3ddde78429c508c64e96c00ef22e91aab88d1f1572b7b8648f1f130bee8a,68804384318784956852573211141731904366891865254592795047196226969521504570161,UP,1121.66,0.9
btc-updown-5m-1773363600,1773363891,1773363600,1773363900,DOWN,0.01,71475.61,71539.76,71475.68147560999,71539.76,0.00015113723964917212,0.0001643516378821009,0.0,-0.7839012417897542,2039.19,670.87,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa76b3ddde78429c508c64e96c00ef22e91aab88d1f1572b7b8648f1f130bee8a,68804384318784956852573211141731904366891865254592795047196226969521504570161,UP,2039.19,0.9
btc-updown-5m-1773363900,1773364181,1773363900,1773364200,DOWN,0.02,71625.1,71634.33,71625.1716251,71634.33,0.00010024819525735067,0.0001636272980440951,0.01623778498509232,-0.22084445154218155,2861.95,166.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x060b84f26d2decf8ae4b145168c0096647024bb4a0193a78633db3f448219239,114304497450363718612455579394373516148889745040502771140415664676886471012954,UP,2861.95,0.9
btc-updown-5m-1773364800,1773365060,1773364800,1773365100,UP,0.02,71650.0,71499.96,71649.92835,71499.96,7.820436903504163e-05,0.00012560235592587438,0.002319892965525483,-0.2613498972889312,2848.38,186.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xc6fd779b0a3fee87667211654da64dd2ea3ab47084633afefbabf76d3f7a5cf2,68117926527352373138886855024379836155309688719981891183192098660535796162207,DOWN,2848.38,0.9
btc-updown-5m-1773364800,1773365070,1773364800,1773365100,UP,0.01,71650.0,71499.96,71649.92835,71499.96,7.820436903504163e-05,0.00012560235592587438,0.002319892965525483,-0.49074569313172767,5660.41,256.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xc6fd779b0a3fee87667211654da64dd2ea3ab47084633afefbabf76d3f7a5cf2,68117926527352373138886855024379836155309688719981891183192098660535796162207,DOWN,5660.41,0.9
btc-updown-5m-1773364800,1773365080,1773364800,1773365100,UP,0.01,71650.0,71499.96,71649.92835,71499.96,7.820436903504163e-05,0.00012560235592587438,0.002319892965525483,-0.665652997304975,3304.98,206.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xc6fd779b0a3fee87667211654da64dd2ea3ab47084633afefbabf76d3f7a5cf2,68117926527352373138886855024379836155309688719981891183192098660535796162207,DOWN,3304.98,0.9
btc-updown-5m-1773365700,1773365889,1773365700,1773366000,UP,0.02,71445.67,71324.7,71445.59855432999,71324.7,0.0001384968053302083,9.543655884913141e-05,-0.008673007640332742,-0.3137144567579986,2883.33,442.57,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5c35ffdce1e91704207b99fd35c62e6ce5f6099000d17458793de82fe5536d51,31406324979488920701877958377533608090292939741527080285104354910720154972912,DOWN,2883.33,0.9
btc-updown-5m-1773365700,1773365921,1773365700,1773366000,UP,0.01,71445.67,71324.7,71445.59855432999,71324.7,0.0001384968053302083,9.543655884913141e-05,-0.008673007640332742,-0.9184519754185126,723.82,451.57,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5c35ffdce1e91704207b99fd35c62e6ce5f6099000d17458793de82fe5536d51,31406324979488920701877958377533608090292939741527080285104354910720154972912,DOWN,723.82,0.9
